New_name	Bin	ID	Sample	Subject	SNP_new	SNP_y_n	Abundance_v3	Growth_rate	Growth_rate2	GC	N50	Size	N_size	Bin_depth	Ndepth	Log2_depth	Culture_or_Unculture	New_species	Final_tax	Turst_tax	SpecI_id1	SpecI_id2	SpecI_tax	Pretein_get_annontation	Pretein_get_annontation_full_length	Protein_genus	Proteinsame_genus_num	Pretein_species	pretein_same_species_num	Protein_average_id	top_tax_name	nt_top_ant_length_percent	contig_num	ant_contig_num	all_tax_num	GTDBTK_ant	GTDBTK_ant_ani	protein_num	get_ko_num	ko_num	get_cazy_num	cazy_num	Domain	Phylum	Class	Order	Family	Genus	Species	lineage_final_tax
YB7_bin.110	YB7_bin.110	YB7.M019	YB7	Y7	0.564915033	Y	High	1.65	Medium	0.372	213434	2418226	3002627.364	84.1008125	30.97997538	4.953264092	Y	N	Anaerostipes hadrus 	s	FOUND	98.06553564	butyrate-producing bacterium	2290	2217	860	Anaerostipes	Anaerostipes hadrus 	860	98.24	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerostipes;s_Anaerostipes hadrus	0.97898873	23	20	1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	97.92	2295	1332	1012	53	27	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Anaerostipes	s_Anaerostipes hadrus	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerostipes;s_Anaerostipes hadrus
YB37_bin157	YB37_bin.sin157.strict_filtered2000	YB37.M002	YB37	Y37	0.533664728	Y	High	1.47	Medium	0.421	252520	3926615	4858529.554	408.724651	266.418143	8.057548523	Y	N	Bacteroides vulgatus 	s	FOUND	98.48486733	Bacteroides dorei/vulgatus	3253	3178	2995	Bacteroides	Bacteroides vulgatus 	2311	99.55	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus	0.931725163	25	21	4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_B;s__Bacteroides_B vulgatus	98.34	3260	1515	1039	209	87	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides	s_Bacteroides vulgatus	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus
F1900313.4	F1900313.4	HC313.M004	F1900313	F1900313	0.532366605	Y	High	1.08	Low	0.502	125549	3037858	3058656.867	31.85717192	19.07761961	4.253809267	Y	N	uncultured Ruminococcus sp	NA	FOUND	1573	Clostridium leptum	2736	2689	2611	uncultured	uncultured Ruminococcus sp. 	1292	96.86	k_Bacteria;p_Firmicutes;c_Erysipelotrichia;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Faecalitalea;s_Faecalitalea cylindroides	0.001502045	37	2	1			2710	1401	1038			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Ruminococcus	s_uncultured Ruminococcus sp	
YB7_bin.13	YB7_bin.13	YB7.M003	YB7	Y7	0.522946269	Y	High	1.37	Medium	0.424	447014	4414107	5396218.826	321.220321	118.3270095	6.886635613	Y	N	Bacteroides caccae	s	FOUND	99.51910897	Bacteroides caccae	3409	3357	2094	Bacteroides	Bacteroides caccae CAG:21 	2094	99	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caccae	0.976037509	9	8	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	99.17	3418	1637	1107	248	85	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides	s_Bacteroides caccae	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caccae
YB16_bin.73	YB16_bin.73	YB16.M017	YB16	Y16	0.50077952	Y	High	1.94	Fast	0.597	424502	4352282	4352282	39.55399678	17.91653216	4.163219518	Y	N	Bilophila wadsworthia	s	FOUND	99.70800283	Bilophila wadsworthia	3649	3550	3284	Bilophila	Bilophila wadsworthia 3_1_6 	2705	95.93	Unclassified	0	13	0	0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	98.93	3812	1978	1447	58	27	d_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Bilophila	s_Bilophila wadsworthia	d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
F1900143.1	F1900143.1	ES143.M001	F1900143	F1900143	0.483530141	Y	High	1.49	Medium	0.477	492172	3664656	3708040.069	41.83849111	11.06816374	3.468343987	Y	N	Clostridium scindens	NA	FOUND	1606	Clostridium scindens	3423	3368	3290	Clostridium	Clostridium scindens (strain ATCC 35704 / DSM 5676 / VPI 13733 / 19) 	1696	88.07	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_[Clostridium] scindens	0.631147371	12	9	1			3409	2034	1362			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Lachnoclostridium	s_Clostridium scindens	
F1900143.18	F1900143.18	ES143.M018	F1900143	F1900143	0.460519548	Y	High	1.37	Medium	0.369	113526	2457623	2906262.786	41.30489957	10.92700477	3.449826089	Y	N	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerostipes;s_Anaerostipes hadrus	NA	FOUND	1595	butyrate-producing bacterium	2436	2382	2286	Anaerostipes	Anaerostipes hadrus 	861	97.49	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerostipes;s_Anaerostipes hadrus	0.907721811	41	33	2			2417	1354	1040			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Anaerostipes	s_Anaerostipes hadrus	
YB7_bin.31	YB7_bin.31	YB7.M004	YB7	Y7	0.445043477	Y	High	1.29	Low	0.57	1071682	2474968	1993851.607	272.0263615	100.2055715	6.646818915	Y	N	Bifidobacterium pseudocatenulatum 	s	UNASSINGED	95.90325273	Bifidobacterium catenulatum-Bifidobacterium pseudocatenulatum complex	2059	2001	698	Bifidobacterium	Bifidobacterium pseudocatenulatum 	698	98.95	k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Bifidobacteriales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Bifidobacterium pseudocatenulatum	1	6	6	1	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum	98.02	2083	1291	876	97	54	d_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Bifidobacteriales	f_Bifidobacteriaceae	g_Bifidobacterium	s_Bifidobacterium pseudocatenulatum	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Bifidobacteriales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Bifidobacterium pseudocatenulatum
F1900372.49	F1900372.31	HC372.M049	F1900372	F1900372	0.421538993	Y	High	1.17	Low	0.483	45280	2189966	2275975.099	2405.775483	129.9796551	7.022142015	Y	N	Dialister sp. Marseille-P5638	NA	UNASSINGED	1259	Dialister invisus	2056	1993	1911	Dialister	Dialister sp. CAG:357 	1596	96.11	k_Bacteria;p_Firmicutes;c_Negativicutes;o_Veillonellales;f_Veillonellaceae;g_Dialister;s_Dialister sp. Marseille-P5638	0.946640724	89	79	10			2037	1157	960			d_Bacteria	p_Firmicutes	c_Negativicutes	o_Veillonellales	f_Veillonellaceae	g_Dialister	s_Dialister sp. Marseille-P5638	
YB7_bin.181	YB7_bin.181	YB7.M002	YB7	Y7	0.413881675	Y	High	1.31	Low	0.462	563578	4361858	4400272.378	590.9239918	217.676978	7.766045023	Y	N	Bacteroides uniformis	s	FOUND	99.45069105	Bacteroides uniformis	3524	3477	1783	Bacteroides	Bacteroides uniformis 	1783	99.54	Unclassified	0	5	5	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	98.68	3561	1760	1227	261	101	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides	s_Bacteroides uniformis	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides uniformis
YB34_bin.34	YB34_bin.34	YB34.M002	YB34	Y34	0.397709738	Y	High	1.15	Low	0.414	456446	2823142	3097690.29	696.281121	932.3764635	9.864768776	Y	N	Eubacterium rectale	s	FOUND	99.33768896	Eubacterium rectale	2663	2561	1288	[Eubacterium]	[Eubacterium] rectale 	1135	98.48	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;s_[Eubacterium] rectale	1	5	5	1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	97.61	2668	1453	1114	81	45	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_unclassified	s_Eubacterium rectale	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_unclassified;s_Eubacterium rectale
YB7_bin.83	YB7_bin.83	YB7.M022	YB7	Y7	0.395480115	Y	High	1.19	Low	0.584	216007	3151974	3167494.724	48.60988545	17.90628425	4.162394088	Y	N	Alistipes shahii	s	FOUND	99.63122887	Alistipes shahii	2622	2541	932	Alistipes	Alistipes sp. AF14-19 	932	98.19	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes shahii	0.834018301	20	19	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	98.39	2650	1217	969	109	52	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	g_Alistipes	s_Alistipes shahii	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes shahii
YB16_bin.156	YB16_bin.156.strict_filtered2000	YB16.M002	YB16	Y16	0.393789099	Y	High	1.39	Medium	0.423	192755	4238182	5293294.366	823.1727829	372.8675441	8.542519414	Y	N	Bacteroides vulgatus	s	FOUND	98.47693318	Bacteroides dorei/vulgatus	3473	3401	3268	Bacteroides	Bacteroides vulgatus 	2591	99.76	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus	0.915746186	33	31	6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_B;s__Bacteroides_B vulgatus	98.66	3470	1667	1119	252	100	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides	s_Bacteroides vulgatus	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus
YB7_bin.180	YB7_bin.180	YB7.M025	YB7	Y7	0.373978773	Y	High	1.06	Low	0.279	226586	3549936	3795058.851	33.41682185	12.30965893	3.621718884	Y	N	Clostridium saudiense	s	UNASSINGED	83.58772807	unnamed Clostridium sp. 7_2_43FAA	3235	3175	2908	uncultured	uncultured Clostridium sp. 	2908	98.15	Unclassified	0	23	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saudiense	99.39	3264	1866	1390	140	65	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium	s_Clostridium saudiense	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium saudiense
YB34_bin.37	YB34_bin.37	YB34.M026	YB34	Y34	0.360068982	Y	High	1.23	Low	0.604	253211	1960068	1977629.349	17.17741871	23.00194624	4.52368403	Y	N	Bifidobacterium animalis	s	FOUND	99.93320059	Bifidobacterium animalis	1581	1512	1511	Bifidobacterium	Bifidobacterium animalis subsp. lactis (strain BB-12) 	1213	99.84	k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Bifidobacteriales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Bifidobacterium animalis	0.984744917	13	13	2	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis	99.97	1598	1045	850	62	41	d_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Bifidobacteriales	f_Bifidobacteriaceae	g_Bifidobacterium	s_Bifidobacterium animalis	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Bifidobacteriales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Bifidobacterium animalis
YA7_bin.43	YA7_bin.43	YA7.M011	YA7	Y7	0.356206191	Y	High	1.17	Low	0.413	394609	2700694	3269605.327	92.08921528	67.02586433	6.066646013	Y	N	Roseburia inulinivorans	s	FOUND	98.53424137	Roseburia inulinivorans	2476	2383	2099	Roseburia	Roseburia inulinivorans 	1391	98.5	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis	0.013386929	11	1	1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	97.36	2483	1254	975	83	40	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Roseburia	s_Roseburia inulinivorans	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia inulinivorans
F1900313.15	F1900313.15	HC313.M015	F1900313	F1900313	0.352839774	Y	High	1.37	Medium	0.339	195364	2521046	2471492.574	31.10701319	18.62838818	4.219430945	Y	N	Eubacterium ventriosum	NA	FOUND	1629	Eubacterium ventriosum	2295	2217	2120	Eubacterium	Eubacterium ventriosum 	1127	96.88	k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus gallolyticus	0.001659232	32	1	1			2251	1193	983			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Eubacteriaceae	g_Eubacterium	s_Eubacterium ventriosum	
YB7_bin.14	YB7_bin.14	YB7.M006	YB7	Y7	0.341613567	Y	High	1.2	Low	0.532	300037	2557979	2660542.93	241.2601068	88.87229441	6.473661829	Y	N	Alistipes putredinis	s	FOUND	99.90971598	Alistipes putredinis	2228	2137	1374	Alistipes	Alistipes putredinis DSM 17216 	1374	99.29	Unclassified	0	13	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	99.6	2313	1060	907	39	25	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	g_Alistipes	s_Alistipes putredinis	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes putredinis
YA7_bin.2	YA7_bin.2	YA7.M008	YA7	Y7	0.33704023	Y	High	1.15	Low	0.477	318599	3086972	3570239.637	131.8122329	95.93771444	6.584026165	Y	N	Roseburia hominis	s	FOUND	98.78694638	Roseburia hominis	2786	2644	2147	Roseburia	Roseburia hominis 	804	96.15	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis	1	9	9	1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	97.58	2906	1441	1042	104	49	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Roseburia	s_Roseburia hominis	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis
YB34_bin.27	YB34_bin.27	YB34.M019	YB34	Y34	0.335396889	Y	High	1.71	Fast	0.436	618680	2662403	2770796.561	33.49799736	44.85651466	5.487245623	Y	N	Phascolarctobacterium faecium	s	UNASSINGED	77.18836933	Phascolarctobacterium succinatutens	2443	2403	2107	Phascolarctobacterium	Phascolarctobacterium faecium 	1242	97.01	k_Bacteria;p_Firmicutes;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae;g_Phascolarctobacterium;s_Phascolarctobacterium faecium	1	5	5	1	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-207;s__GCA_000436295.1	98.62	2447	1422	1158	51	22	d_Bacteria	p_Firmicutes	c_Negativicutes	o_Acidaminococcales	f_Acidaminococcaceae	g_Phascolarctobacterium	s_Phascolarctobacterium faecium	d_Bacteria;p_Firmicutes;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae;g_Phascolarctobacterium;s_Phascolarctobacterium faecium
YA7_bin.68	YA7_bin.68	YA7.M014	YA7	Y7	0.334043567	Y	High	1.24	Low	0.314	361964	3678498	3713516.46	26.16991776	19.04741344	4.251523194	Y	N	Clostridium ramosum	s	FOUND	99.79199698	Clostridium ramosum	3550	3418	2686	Erysipelatoclostridium	Erysipelatoclostridium ramosum 	2352	98.19	Unclassified	0	13	0	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	99.45	3564	1751	1173	165	44	d_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae	g_Erysipelatoclostridium	s_Clostridium ramosum	d_Bacteria;p_Firmicutes;c_Erysipelotrichia;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Erysipelatoclostridium;s_Clostridium ramosum
F1900372.65	F1900372.43	HC372.M065	F1900372	F1900372	0.327437803	Y	High	1.37	Medium	0.581	88758	2425958	2617563.66	1224.211587	66.14191594	6.047492932	Y	N	Subdoligranulum sp.	NA	UNASSINGED	1578	Subdoligranulum variabile	2239	2148	2040	Subdoligranulum	Subdoligranulum sp. 	481	80.53	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	0.007254866	58	8	4			2202	1200	969			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Subdoligranulum	s_Subdoligranulum sp.	
F1900313.25	F1900313.25	HC313.M025	F1900313	F1900313	0.322316513	Y	High	1.4	Medium	0.389	106175	2736018	2816919.941	107.2043961	64.19919178	6.00448323	Y	N	Blautia hansenii	NA	FOUND	1617	Blautia hansenii	2671	2639	2491	Lachnospiraceae	Lachnospiraceae bacterium AM25-39 	1368	99.35	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia hansenii	0.848403044	68	40	8			2636	1456	1083			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Blautia	s_Blautia hansenii	
YB16_bin.110	YB16_bin.110	YB16.M011	YB16	Y16	0.317498045	Y	High	1.06	Low	0.406	493000	2331890	2363825.28	70.61017908	31.98386124	4.999272213	Y	N	Ruminococcus bromii	s	FOUND	98.93951105	Ruminococcus bromii	2096	2032	1552	Ruminococcus	Ruminococcus bromii 	339	96.46	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia intestinalis	0.002085862	7	1	1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__	79.39	2141	1064	882	53	27	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Ruminococcus	s_Ruminococcus bromii	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminococcus;s_Ruminococcus bromii
F1900372.5	F1900372.2	HC372.M005	F1900372	F1900372	0.300603986	Y	High	1.31	Low	0.412	102040	3024792	3039686.464	1299.259244	70.19660381	6.133329328	Y	N	Eubacterium rectale	NA	FOUND	1630	Eubacterium rectale	2813	2787	2696	[Eubacterium]	[Eubacterium] rectale 	1707	99.37	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;s_[Eubacterium] rectale	0.985013515	53	50	1			2796	1585	1195			d_Bacteria	p_Firmicutes	c_Clostridia	o_Lachnospirales	f_Lachnospiraceae	g_unclassified Lachnospiraceae	s_[Eubacterium] rectale	
YB7_bin.143	YB7_bin.143	YB7.M016	YB7	Y7	0.285800286	Y	High	1.26	Low	0.314	418018	3708793	3708793	110.6540616	40.7613197	5.349128856	Y	N	Erysipelatoclostridium ramosum 	s	FOUND	99.79199698	Clostridium ramosum	3602	3493	2405	Erysipelatoclostridium	Erysipelatoclostridium ramosum 	2405	98.79	Unclassified	0	9	0	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	99.39	3550	1756	1179	170	44	d_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae	g_Erysipelatoclostridium	s_Erysipelatoclostridium ramosum	d_Bacteria;p_Firmicutes;c_Erysipelotrichia;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Erysipelatoclostridium;s_Erysipelatoclostridium ramosum
YB16_bin.186	YB16_bin.186.permissive_filtered2000	YB16.M001	YB16	Y16	0.284849038	Y	High	1.16	Low	0.443	121362	3750513	4241366.325	2674.587103	1211.491372	10.24256841	Y	N	Bacteroides plebeius 	g	NA	NA	NA	3016	2860	2580	Bacteroides	Bacteroides plebeius 	1793	97.97	Unclassified	0	22	7	5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__Bacteroides_A plebeius_A	95.93	3077	1434	1048	223	97	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides	s_Bacteroides plebeius	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides plebeius
YA16_bin.46	YA16_bin.46	YA16.M011	YA16	Y16	0.282077546	Y	High	1.51	Medium	0.465	140418	1684313	1907273.242	60.92381909	10.70331868	3.419986284	Y	N	Lactobacillus mucosae 	s	UNASSINGED	79.07248029	Lactobacillus oris	1598	1517	1508	Lactobacillus	Lactobacillus mucosae 	1003	97.11	k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus mucosae	0.969395831	16	15	1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_H;s__Lactobacillus_H mucosae	96.9	1639	974	827	40	23	d_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Lactobacillaceae	g_Lactobacillus	s_Lactobacillus mucosae	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus mucosae
F1900313.34	F1900313.34	HC313.M034	F1900313	F1900313	0.255269411	Y	High	1.54	Medium	0.581	164972	2708760	2928072.641	1230.892996	737.1184236	9.525752607	Y	N	Subdoligranulum sp.	NA	UNASSINGED	1578	Subdoligranulum variabile	2401	2322	2256	Subdoligranulum	Subdoligranulum sp. 	789	95.55	Unclassified	0	18	0	0			2373	1254	974			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Subdoligranulum	s_Subdoligranulum sp.	
YB37_bin35	YB37_bin.com35.permissive_filtered2000	YB37.M001	YB37	Y37	0.240393041	Y	High	1.3	Low	0.444	155622	3572498	4559374.641	1301.21967	848.1713235	9.728211896	Y	N	Bacteroides plebeius	s	FOUND	97.23443155	Bacteroides plebeius	2886	2743	2468	Bacteroides	Bacteroides plebeius 	1701	97.85	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis	0.002643808	15	3	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__Bacteroides_A plebeius_A	95.91	2949	1355	986	202	90	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides	s_Bacteroides plebeius	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides plebeius
F1900313.24	F1900313.24	HC313.M024	F1900313	F1900313	0.238372618	Y	High	1.08	Low	0.495	230620	2917234	2999387.216	45.83107016	27.4458676	4.77851704	Y	N	Roseburia hominis	NA	FOUND	1633	Roseburia hominis	2597	2571	2499	Roseburia	Roseburia hominis 	1229	98.45	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis	1	20	20	1			2589	1557	1187			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Roseburia	s_Roseburia hominis	
F1900313.3	F1900313.3	HC313.M003	F1900313	F1900313	0.220270741	Y	High	1.33	Medium	0.415	238602	3223805	3244570.25	481.1950639	288.162942	8.170741005	Y	N	Blautia obeum	NA	FOUND	1618	[Ruminococcus] obeum	3002	2953	2890	Blautia	Blautia obeum 	1727	98.73	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia obeum	0.659705534	27	17	3			2961	1687	1225			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Blautia	s_Blautia obeum	
F1900313.30	F1900313.30	HC313.M030	F1900313	F1900313	0.218311973	Y	High	1.46	Medium	0.601	181278	2257939	2390112.205	54.93839727	32.89977677	5.04000589	Y	N	Bifidobacterium longum	NA	FOUND	970	Bifidobacterium longum	1932	1918	1865	Bifidobacterium	Bifidobacterium longum 	723	99.26	k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Bifidobacteriales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Bifidobacterium longum	1	17	17	1			1925	1117	890			d_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Bifidobacteriales	f_Bifidobacteriaceae	g_Bifidobacterium	s_Bifidobacterium longum	
